OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_VALUE_TYPE	n_records	n_subjects
-1	p-etanoli	g/l	g/l	FALSE	Source	9	6
3051714	p-fiddp	mg/l	mg/l	FALSE	Source	33	20
-1	u-albumiininjakreatiniinisuhde	mg/mmol	mg/mmol	FALSE	Source	11	10
-1	vb-ph-vt	1	1	FALSE	Source	8	7
-1	vb-pco2-vt	1	1	FALSE	Source	8	7
-1	vb-hbo2svt	1	1	FALSE	Source	8	7
-1	vb-po2-vt	1	1	FALSE	Source	8	7
-1	varicella-zostervirus,iggvasta-aineet	iu/l	iu/l	FALSE	Source	16	16
-1	du-proteiini,du-prot-fr:nosatutkimus	mg	mg	FALSE	Source	6	6
-1	s-hsv2abg	responseequivalent	responseequivalent	FALSE	Source	16	16
-1	hyytymistekijäv,plasmasta	%	%	FALSE	Source	16	15
-1	hyytymistekijävii,plasmasta	%	%	FALSE	Source	15	14
-1	protrombiini,plasmasta	%	%	FALSE	Source	13	12
-1	hyytymistekijäx,plasmasta	%	%	FALSE	Source	13	12
-1	hyytymistekijäxiii,plasmasta	%	%	FALSE	Source	13	12
-1	s-ihmisepididymaalag	pmol/l	pmol/l	FALSE	Source	7	7
-1	u-punasolutstix			TRUE	Extracted	27	27
-1	glukoosi(verikaasulaite),pleuraneste	mmol/l	mmol/l	FALSE	Source	8	8
-1	laktaatti,(verikaasulaite),pleuraneste	mmol/l	mmol/l	FALSE	Source	8	8
-1	ipssprost			TRUE	Extracted	8	8
-1	pakettifs-kreatiniini	umol/l	umol/l	FALSE	Source	22	21
-1	glomerulussuodosnopeusestimoituckd-epikaavallakystatiinic:stä	ml/min/173m2	ml/min/173m2	FALSE	Source	12	10
-1	klobatsaami	umol/l	umol/l	FALSE	Source	9	7
-1	etanersepti,pitoisuus	mg/l	mg/l	FALSE	Source	9	9
-1	s-ampimye	u/ml	u/ml	FALSE	Source	7	7
-1	s-yer9ab			TRUE	Extracted	15	13
3033670	parathormoni	pmol/l	pmol/l	FALSE	Source	10	10
-1	s-mx4ryh	u/ml	u/ml	FALSE	Source	20	20
-1	proteiini	g/l	g/l	FALSE	Source	10	10
3044416	pf-c4			FALSE	Source	7	6
-1	s-pcnaab			TRUE	Extracted	8	8
-1	b-k-diffi,lym			TRUE	Extracted	21	10
-1	b-k-diffi,mxd	%	%	FALSE	Source	22	10
-1	b-k-diffi,neut	%	%	FALSE	Source	22	10
-1	b-k-diffi,lym	e9/l	e9/l	FALSE	Source	23	10
-1	b-k-diffi,mxd	e9/l	e9/l	FALSE	Source	23	10
-1	b-k-diffi,neut	e9/l	e9/l	FALSE	Source	23	10
3018010	b-kdiffi,neut			TRUE	Extracted	8	6
-1	s-klotsa,-dmklotsa	nmol/l	nmol/l	FALSE	Source	19	8
-1	s-klotsapiini,osavastaus-dmklotsa	umol/l	umol/l	FALSE	Source	28	6
3027273	vbhco3pika	mmol/l	mmol/l	FALSE	Source	26	24
-1	s-kimmyre	u/ml	u/ml	FALSE	Source	7	7
3010813	b-leuc			TRUE	Extracted	6	6
42868417	s-tbeabg			TRUE	Extracted	12	11
-1	pähkinäpen	u/ml	u/ml	FALSE	Source	10	10
-1	pikainr			FALSE	Source	37	18
-1	ovomukoidi	u/ml	u/ml	FALSE	Source	9	9
-1	heinär.gx1	u/ml	u/ml	FALSE	Source	6	6
-1	p-tt-inr	1	1	FALSE	Source	23	9
-1	6702	u/ml	u/ml	FALSE	Source	16	13
3007456	s-appelse			TRUE	Extracted	6	6
-1	e-rdw(9057e-rdw),osatutkimus	%	%	FALSE	Source	7	7
3042301	sy-uraat			TRUE	Extracted	12	12
3013826	p-glukoosi,plasma	mmol/l	mmol/l	FALSE	Source	32	18
-1	s-cytomegalovirus,iggvasta-aineet,infektiotutkimus	u/ml	u/ml	FALSE	Source	8	8
3019550	natrium,pikatesti,veri			FALSE	Source	10	10
-1	persikka	u/ml	u/ml	FALSE	Source	12	11
4010399	pt-fvspido			FALSE	Source	19	18
3026493	p-uraattiviitasaar	umol/l	umol/l	FALSE	Source	10	9
-1	b-ohbutvt			TRUE	Extracted	9	7
-1	s-k/l-s-v	1	1	FALSE	Source	17	17
-1	oma-k			TRUE	Extracted	21	21
-1	oma-na			TRUE	Extracted	21	21
-1	s-taimene	u/ml	u/ml	FALSE	Source	6	6
3029187	b-pbnp-pt	ng/l	ng/l	FALSE	Source	9	9
-1	s-che	u/ml	u/ml	FALSE	Source	7	6
-1	u-mapga	mmol/l	mmol/l	FALSE	Source	24	12
-1	pd-polynuk	osuus	osuus	FALSE	Source	65	11
-1	pd-mononuk	osuus	osuus	FALSE	Source	65	11
-1	f-k	mmol/l	mmol/l	FALSE	Source	10	6
-1	f-na	mmol/l	mmol/l	FALSE	Source	13	8
-1	s-nanac2e	u/ml	u/ml	FALSE	Source	9	9
-1	troponiini-t-pit.hoitoyksikkötekeevieritestilaitteella	ng/l	ng/l	FALSE	Source	7	6
-1	suolis-is			TRUE	Extracted	24	22
-1	keruloplasmiini,seerumi	mg/l	mg/l	FALSE	Source	10	10
3038026	s-cenp-ab			TRUE	Extracted	18	18
3018251	fp-glukoosi			FALSE	Source	13	10
3019900	fp-kolesteroli			FALSE	Source	12	11
3048773	fp-triglyseridit			FALSE	Source	6	6
3035947	s-asta	u/ml	u/ml	FALSE	Source	10	10
-1	p-gt	mg/ml	mg/ml	FALSE	Source	8	8
3027114	s-kol	mg/ml	mg/ml	FALSE	Source	9	9
3004410	b-hba1cp			TRUE	QCOut	23	23
-1	li-cmvabg	eiu	eiu	FALSE	Source	7	7
3014339	s-e1			TRUE	Extracted	7	7
-1	1hgluk			FALSE	Source	35	20
-1	s-aripipratsoli	ug/l	ug/l	FALSE	Source	9	8
-1	s-aripipratsolinjadehydroaripipratsolinsumma	ug/l	ug/l	FALSE	Source	9	8
-1	p-prostataspesifinenantigeeniv/t	%	%	FALSE	Source	9	7
-1	s-hasselpähkinä,igevasta-aineet	u/ml	u/ml	FALSE	Source	6	6
-1	s-heinäerittely,igevasta-aineet	u/ml	u/ml	FALSE	Source	13	13
-1	s-kalaryhmä,igevasta-aineet	u/ml	u/ml	FALSE	Source	10	10
-1	kalprotektiini,ulosteesta	ug/g	ug/g	FALSE	Source	7	6
-1	11362	mg/l	mg/l	FALSE	Source	21	18
3019198	lymfosyytit,absoluuttiset			FALSE	Source	10	9
3001604	monosyytit,absoluuttiset			FALSE	Source	10	9
3017732	neutrofiilit,absoluuttiset			FALSE	Source	10	9
-1	värinäkötesti			FALSE	Source	8	8
-1	pakettis-ferritiini	ug/l	ug/l	FALSE	Source	20	19
-1	pakettib-la			TRUE	Extracted	21	20
40759040	c-pepta	nmol/l	nmol/l	FALSE	Source	13	10
-1	fp-ld	u/l	u/l	FALSE	Source	6	6
-1	s-koriongonadotropiini,b-alayksikkö,vapaa	ug/l	ug/l	FALSE	Source	20	20
-1	sjögreninsyndroma,b(la)vasta-aineet,seerumista	u/ml	u/ml	FALSE	Source	7	7
-1	s-cobuabg			TRUE	Extracted	9	6
-1	s-vendves			TRUE	Extracted	9	9
-1	s-chtrabg	titre	titre	FALSE	Source	13	13
3036428	pf-ada			TRUE	Extracted	8	8
-1	lamotrigiini,seerumi	umol/l	umol/l	FALSE	Source	23	13
-1	s-topiram	umol/l	umol/l	FALSE	Source	13	10
-1	22101	umol/l	umol/l	FALSE	Source	7	7
-1	manteli	u/ml	u/ml	FALSE	Source	8	8
-1	s-koivunsiitepöly(t3),ige-vasta-aineet	u/ml	u/ml	FALSE	Source	22	22
-1	soijapapu	u/ml	u/ml	FALSE	Source	6	6
-1	b-leuk-o-oma			TRUE	Extracted	19	15
-1	s-kurpite	u/ml	u/ml	FALSE	Source	6	6
-1	omena	u/ml	u/ml	FALSE	Source	9	9
-1	s-lehmäe			TRUE	Extracted	8	8
-1	b-erytbi			FALSE	Source	8	7
-1	s-lis1ba			TRUE	Extracted	7	7
3032700	s-goodpk			TRUE	Extracted	29	10
-1	p-transferriinisaturaatio	%	%	FALSE	Source	8	7
-1	forfatidyylietanoli,verestä	umol/l	umol/l	FALSE	Source	13	9
-1	6670	u/ml	u/ml	FALSE	Source	6	6
-1	li-amyloidibeeta-40-proteiini	ng/l	ng/l	FALSE	Source	8	8
-1	li-bam42/40suhde			FALSE	Source	8	8
-1	li-fosfotauproteiinintutkimus	ng/l	ng/l	FALSE	Source	8	8
-1	li-beeta-amyloidi-42proteiini	ng/l	ng/l	FALSE	Source	8	8
-1	s-ribonukleoproteiini,vasta-aineet	u/ml	u/ml	FALSE	Source	9	6
-1	s-frtuab			TRUE	Extracted	21	14
3013247	s-alb	mg/g	mg/g	FALSE	Source	7	7
-1	cytomegalovirus,nukleiinihappo	iu/ml	iu/ml	FALSE	Source	26	9
-1	c-reaktiivinenproteiini,pika-crppaikallisesti	mg/l	mg/l	FALSE	Source	10	10
3021337	s-tni	ug/l	ug/l	FALSE	Source	11	11
-1	s-afos-lsapututkimus	u/l	u/l	FALSE	Source	9	9
-1	fp-glukoosi,paikallisanalytiikka,kuivakemia	mmol/l	mmol/l	FALSE	Source	9	9
-1	pt-apr!			FALSE	Source	6	6
3018251	fp-glukoosi	nmol/l	mmol/l	FALSE	Source	15	14
3009508	u-krea	mmol/l	mmol/l	FALSE	QCOut	12	9
-1	pt-laktoosi-koe40min	mmol/l	mmol/l	FALSE	Source	10	10
3026906	s-gabapen	umol/l	umol/l	FALSE	Source	20	18
-1	cp-keto	mmpl/l	mmpl/l	FALSE	Source	11	8
3023199	pf-leuk			FALSE	Source	17	16
-1	b-shba1c	mmol/mol	mmol/mol	FALSE	Source	13	13
-1	proteiinis,plasmasta	%	%	FALSE	Source	6	6
3038205	s-altalte			TRUE	Extracted	6	6
40761511	b-pvk			TRUE	Extracted	6	6
-1	s-o4.5.12			TRUE	Extracted	7	6
-1	b-inr-oma			FALSE	Source	305	13
-1	p-trkoll	%	%	FALSE	Source	8	7
-1	alfalakalb	u/ml	u/ml	FALSE	Source	9	9
-1	beetalakgl	u/ml	u/ml	FALSE	Source	9	9
-1	s-currye	u/ml	u/ml	FALSE	Source	11	11
3051014	u-leukosyytit	u/field	u/field	FALSE	Source	14	13
-1	beta-ketoaine	g/l	g/l	FALSE	Source	8	8
-1	kokonaisprolaktiini	mu/l	mu/l	FALSE	Source	11	11
-1	herkkäcrp	mg/l	mg/l	FALSE	Source	7	6
-1	s-9-ohrisper	nmol/l	nmol/l	FALSE	Source	7	6
-1	s-pähk1er	u/ml	u/ml	FALSE	Source	14	14
-1	u-baktalv			TRUE	Extracted	8	6
-1	s-mykoplasmapneumoniae,iggvasta-aineet	au/ml	au/ml	FALSE	Source	8	8
-1	s-mykoplasmapneumoniae,igmvasta-aineet	index	index	FALSE	Source	9	9
-1	11677	u/ml	u/ml	FALSE	Source	10	10
3016921	s-smab			FALSE	Source	6	6
-1	hasselpähk	u/ml	u/ml	FALSE	Source	10	10
-1	parapähkin	u/ml	u/ml	FALSE	Source	16	16
-1	acajoupähk	u/ml	u/ml	FALSE	Source	26	25
-1	ohra,ruoka	u/ml	u/ml	FALSE	Source	20	19
-1	s-muspähe	u/ml	u/ml	FALSE	Source	15	15
-1	-psa-v	%	%	FALSE	Source	6	6
-1	soijae			TRUE	Extracted	8	7
3000963	hbvieri			TRUE	Extracted	34	26
3009445	s-pr3abg			TRUE	Extracted	11	9
-1	s-ia-2ab	ru	ru	FALSE	Source	14	14
3022250	s-laktaattidehydrogenaasi,pitoisuus(s-ld-is)	u/l	u/l	FALSE	Source	6	6
-1	s-laktaattidehydrogenaasi1(s-ld-is)	%	%	FALSE	Source	7	7
-1	s-laktaattidehydrogenaasi5(s-ld-is)	%	%	FALSE	Source	7	7
3023919	s-laktaattidehydrogenaasi2(s-ld-is)	%	%	FALSE	Source	6	6
3007858	s-laktaattidehydrogenaasi3(s-ld-is)	%	%	FALSE	Source	6	6
3024830	s-laktaattidehydrogenaasi4(s-ld-is)	%	%	FALSE	Source	6	6
-1	troponiinit,kvalitatiivinen,verestä	ng/l	ng/l	FALSE	Source	26	20
-1	s-testotot	nmol/l	nmol/l	FALSE	Source	6	6
42870325	s-hepsid			FALSE	Source	9	8
-1	s-stpn2	mg/l	mg/l	FALSE	Source	8	7
3003434	pf-prot			FALSE	Source	14	10
-1	s-gangabg	index	index	FALSE	Source	9	9
-1	s-gangabm	index	index	FALSE	Source	9	9
-1	s-aspeag	index	index	FALSE	Source	39	11
-1	p-fibriinind-dimeerit,vieritestihoitoyksikössä			TRUE	Extracted	6	6
-1	bordetella,iga-vasta	iu/ml	iu/ml	FALSE	Source	8	8
-1	bordetellaigg-vasta-ai	iu/ml	iu/ml	FALSE	Source	6	6
-1	dialysointiteho			TRUE	Extracted	7	6
-1	fb-ammonium-ioni	umol/l	umol/l	FALSE	Source	7	6
-1	b-crp-vt(avo)	mg/l	mg/l	FALSE	Source	7	6
-1	fc-gluk-o			TRUE	Extracted	10	7
-1	ntmomk2,2.-sikiö			FALSE	Source	8	8
-1	psa-v/t	%	%	FALSE	Source	8	6
-1	b-ketoniaineet(pikatesti)sormenpääverestä			FALSE	Source	11	10
-1	nurminata	u/ml	u/ml	FALSE	Source	16	16
-1	eryt			TRUE	Extracted	7	7
3005791	s-ecp	mg/l	mg/l	FALSE	QCOut	11	11
3029187	natriureettinenpeptidi(p-probnp)	ng/l	ng/l	FALSE	Source	6	6
-1	s-angiotensiini-1-konvertaasi	u/l	u/l	FALSE	Source	16	14
-1	s-bordetellapertussis,igavasta-aineet	iu/ml	iu/ml	FALSE	Source	22	21
-1	s-insuliini	mu/l	mu/l	FALSE	Source	9	9
-1	s-fosfolipaasi-a2-reseptori,vasta-aineet	titre	titre	FALSE	Source	34	11
-1	s-kaurspe	u/ml	u/ml	FALSE	Source	10	10
-1	b-ketoniaineet(pikatesti)sormenpääverestä			TRUE	Extracted	22	17
-1	s-kukkryh	u/ml	u/ml	FALSE	Source	7	6
-1	acajoupähk			TRUE	Extracted	11	11
3020073	ly-cd4/cd8			TRUE	Extracted	11	11
3011412	b-cd3			TRUE	Extracted	11	11
-1	b-cd16/56			TRUE	Extracted	12	12
-1	u-naftol	ug/l	ug/l	FALSE	Source	9	6
3052649	s-ada			TRUE	Extracted	14	12
3002030	lymfo			FALSE	Source	11	11
3018010	neutro			FALSE	Source	11	11
-1	muut			FALSE	Source	11	11
3017732	b-neutrof			FALSE	Source	11	11
3019198	b-lymfosy			FALSE	Source	11	11
-1	-kol/adp	s	s	FALSE	Source	23	18
-1	-kol/adr	s	s	FALSE	Source	22	18
-1	14397	titre	titre	FALSE	Source	20	13
-1	tromboplastiiniaika,aktivoitu,partiaalinen,hus	s	s	FALSE	Source	11	11
3004410	b-ghba1c/			TRUE	QCOut	10	9
3004410	b-hba1c/p			TRUE	QCOut	10	9
-1	s-sjögreninsyndroma(b),vasta-aineet	u/ml	u/ml	FALSE	Source	13	6
-1	p-trijodityroniini,vapaa(pi)	pmol/l	pmol/l	FALSE	Source	15	7
-1	s-papaije	u/ml	u/ml	FALSE	Source	12	12
-1	ub-hb-pu	g/l	g/l	FALSE	Source	66	6
3012892	ub-hkr-pu	%	%	FALSE	Source	24	6
3051950	ue-mcv-pu	fl	fl	FALSE	Source	24	6
3003338	ue-mchc-pu	g/l	g/l	FALSE	QCOut	24	6
-1	ue-reti-pu	%	%	FALSE	Source	23	6
-1	s-rhevb1e			TRUE	Extracted	11	11
-1	s-rhevb3e			TRUE	Extracted	11	11
-1	s-rhevb8e			TRUE	Extracted	11	11
-1	magnesium(mg)	mmol/l	mmol/l	FALSE	Source	9	9
-1	-sul.jäl	e6/ml	e6/ml	FALSE	Source	9	6
-1	s-kardeme	u/ml	u/ml	FALSE	Source	9	7
-1	kalsium(s-)	mmol/l	mmol/l	FALSE	Source	7	7
3048402	u-erytrosyytit	u/field	u/field	FALSE	Source	13	12
-1	s-transferriininrautakyllästeisyyspaastotilassa			FALSE	Source	14	10
-1	smkomp-1	g/l	g/l	FALSE	Source	33	29
3045788	pf-solut			TRUE	Extracted	8	8
-1	normetanefriini,vuorokausivirtsa	umol/l	umol/l	FALSE	Source	8	8
-1	fs-reumafaktori,määritys	kiu/l	kiu/l	FALSE	Source	6	6
-1	proteiinit,muupunktioneste	g/l	g/l	FALSE	Source	8	6
-1	s-vedolitsumabi	mg/l	mg/l	FALSE	Source	20	10
3027238	s-tpoab			FALSE	Source	7	7
-1	6704	u/ml	u/ml	FALSE	Source	18	16
-1	s-crp	form	form	FALSE	Source	43	24
-1	pax5	u/ml	u/ml	FALSE	Source	9	9
-1	u-huum-7,ph			TRUE	Extracted	315	6
-1	u-huum-7,ominaispaino			TRUE	Extracted	257	6
-1	hepatiittib-virus,s-antigeeni,vasta-aineet	u/l	u/l	FALSE	Source	6	6
-1	p-pc	form	form	FALSE	Source	12	11
-1	p-luakrvv	form	form	FALSE	Source	7	6
-1	p-luakptt	form	form	FALSE	Source	7	6
-1	s-alb			FALSE	Source	28	9
-1	s-ca			FALSE	Source	6	6
-1	u-co	form	form	FALSE	Source	15	14
-1	s-alb-fr			TRUE	Extracted	7	6
-1	s-beeta-1			TRUE	Extracted	7	6
-1	s-beeta-2			TRUE	Extracted	7	6
-1	tcrab-cd8	%	%	FALSE	Source	16	15
40763571	transferriininrautakyllästeisyys(4606-trfesat)	%	%	FALSE	Source	7	7
-1	u-leuk(pi)	e6/l	e6/l	FALSE	Source	10	10
-1	u-osmoest(pi)	mosm/kgh2o	mosm/kgh2o	FALSE	Source	7	7
40764999	p-gfr-kre			TRUE	Extracted	18	15
-1	p-natriureettinenpeptidi,b-tyypinn-terminaalinenpropeptidivieritutkimus	ng/l	ng/l	FALSE	Source	6	6
-1	s-c1inhbk	g/l	g/l	FALSE	Source	8	8
-1	oma-ghba1c2			TRUE	Extracted	6	6
-1	s-salmaba	titre	titre	FALSE	Source	8	8
-1	infliksimabi,pitoisuusmääritysseerumista	mg/l	mg/l	FALSE	Source	11	7
3016724	homokysteiini	umol/l	umol/l	FALSE	Source	14	11
3009035	p-b12-vit	pmol/l	pmol/l	FALSE	QCOut	8	8
-1	s-papu,vihreä,ige-vasta-aineet	u/ml	u/ml	FALSE	Source	9	9
-1	oma-u-tutk,u-alb			TRUE	Extracted	15	9
-1	s-allergeeni,timotei/timotej(pollen/siitep.)g6	u/ml	u/ml	FALSE	Source	12	12
-1	s-allergeeni,pujo(siitepöly)/gråbo(pollen)w6	u/ml	u/ml	FALSE	Source	6	6
-1	s-allergeeni,koivu(siitepöly)/björk(pollen)	u/ml	u/ml	FALSE	Source	13	13
-1	s-allergeeni,koira(hilse)/hund(mjäll)e5	u/ml	u/ml	FALSE	Source	10	10
-1	s-allergeeni,d.pteronyssinus(pölyp./kval.)d1	u/ml	u/ml	FALSE	Source	7	7
-1	s-allergeeni,kissa(hilse)/katt(mjäll)e1	u/ml	u/ml	FALSE	Source	12	12
-1	s-allergeeni,hevonen(hilse)/häst(mjäll)e3	u/ml	u/ml	FALSE	Source	8	8
3035153	s-sitruue			TRUE	Extracted	6	6
-1	s-kudostransglutaminaasi,iggvasta-aineet	u/ml	u/ml	FALSE	Source	6	6
-1	b-monosyytit,absoluuttiset	%	%	FALSE	Source	9	6
-1	s-amisulpridi	ug/l	ug/l	FALSE	Source	32	17
3034707	s-karmpue	u/ml	u/ml	FALSE	Source	8	8
-1	s-jgadab	iu/ml	iu/ml	FALSE	Source	8	8
-1	s-rbetv1e	u/ml	u/ml	FALSE	Source	6	6
-1	u-muu			FALSE	Source	18	17
3004248	shbg	nmol/l	nmol/l	FALSE	Source	26	18
-1	testo	nmol/l	nmol/l	FALSE	Source	26	18
3049804	s-mpoabgk	iu/ml	iu/ml	FALSE	Source	6	6
3028050	s-ast	titre	titre	FALSE	Source	7	7
-1	s-katkare			TRUE	Extracted	8	8
-1	s-vadelme	u/ml	u/ml	FALSE	Source	9	9
-1	oma-astma			FALSE	Source	15	15
-1	s-luustoentsyymi(afos)	u/l	u/l	FALSE	Source	7	6
-1	solut,bursaneste	e6/l	e6/l	FALSE	Source	17	17
-1	s-parp�h			TRUE	Extracted	7	7
-1	af-sameus			FALSE	Source	8	8
-1	s-kolhdl2			TRUE	Extracted	8	8
-1	s-kolhdl3	mmol/l	mmol/l	FALSE	Source	9	9
-1	11079	pmol/l	pmol/l	FALSE	Source	6	6
-1	s-ebv-abg	u/ml	u/ml	FALSE	Source	13	13
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-l			FALSE	Source	17	17
-1	u-suhteellinentiheys,osatutkperustutkimuksissa			FALSE	Source	16	16
-1	s-ebstein-barriggvasta-aineet	u/ml	u/ml	FALSE	Source	8	8
-1	allergeeni,aspergillusversicolor(home/mögel)rm215	u/ml	u/ml	FALSE	Source	7	7
-1	allergeeni,cladosporiumcladosporioides(home/mögel)rm216	u/ml	u/ml	FALSE	Source	7	7
-1	allergeeni,pencilliumspp.(home/mögel)rm217	u/ml	u/ml	FALSE	Source	7	7
-1	allergeeni,stachybotrysatra(home/mögel)rm214	u/ml	u/ml	FALSE	Source	7	7
-1	allergeeni,trichodermaviride(home/mögel)m15	u/ml	u/ml	FALSE	Source	7	7
-1	b-pikaghb,b-hba1c	mmol/mol	mmol/mol	FALSE	Source	11	9
-1	omaverenketoaineet	1	1	FALSE	Source	8	7
-1	s-pölyryhmä,igevasta-aineet	u/ml	u/ml	FALSE	Source	10	10
3013803	s-asfuabg	mg/l	mg/l	FALSE	Source	6	6
40762473	s-asveabg	mg/l	mg/l	FALSE	Source	6	6
-1	s-ackiabg	mg/l	mg/l	FALSE	Source	6	6
44816697	s-pespabg	mg/l	mg/l	FALSE	Source	6	6
3022725	s-5-ht			TRUE	Extracted	21	8
3007733	u-cl			TRUE	Extracted	9	9
-1	9662	ug/l	ug/l	FALSE	Source	12	8
-1	s-oregane	u/ml	u/ml	FALSE	Source	9	9
-1	hummeri	u/ml	u/ml	FALSE	Source	6	6
-1	s-beeta-1-globuliini	g/l	g/l	FALSE	Source	8	7
-1	pika-kol	mmol/l	mmol/l	FALSE	Source	7	7
-1	glukoosiosatutkimus	mmol/l	mmol/l	FALSE	Source	16	9
3051714	p-fidd-ospkl	mg/l	mg/l	FALSE	Source	12	11
-1	kiivi			TRUE	Extracted	6	6
-1	p-ps-agv	form	form	FALSE	Source	7	6
-1	laktaatti,(verikaasulaite),kapillaariveri	mmol/l	mmol/l	FALSE	Source	8	8
-1	p-haptoglobiini			TRUE	Extracted	6	6
-1	fp-hdl-kolesteroli			FALSE	Source	8	8
-1	s-testosteroni,vapaa,laskettu,voitilata	pmol/l	pmol/l	FALSE	Source	6	6
-1	s-ch100cl			TRUE	Extracted	8	8
-1	s-venlafaksiini+desmetyylivenlafaksiini	nmol/l	nmol/l	FALSE	Source	6	6
3037534	fp-parathomoni			TRUE	Extracted	7	7
-1	s-fascab.	od	od	FALSE	Source	7	7
-1	s-stroab.	od	od	FALSE	Source	7	7
-1	li-ptau/ta			FALSE	Source	6	6
-1	p-luakrw			FALSE	Source	10	9
-1	hoitajienhemoglobiinitutkimus			FALSE	Source	14	11
-1	pakettis-ca-albk	mmol/l	mmol/l	FALSE	Source	16	16
1175426	ly-cd3			TRUE	Extracted	9	9
-1	ly-cd16/56			TRUE	Extracted	9	9
-1	ly-cd4			TRUE	Extracted	9	9
-1	ly-cd8			TRUE	Extracted	9	9
3016228	ly-cd19			TRUE	Extracted	9	9
-1	p-b2gpabm			TRUE	Extracted	17	14
-1	b-b-tyypinnatriureettinenpeptidi	ng/l	ng/l	FALSE	Source	7	7
-1	as-ph			TRUE	Extracted	7	7
3004982	s-bupre			TRUE	Extracted	11	6
-1	l-basofiilit,absoluuttiset	%	%	FALSE	Source	14	7
3013115	b-eosinofiilit,absoluuttiset	e9/l	e9/l	FALSE	Source	19	8
-1	u-levyepiteelisolut	u/field	u/field	FALSE	Source	7	6
-1	u-välimuotoisetepiteelisolut	u/field	u/field	FALSE	Source	6	6
-1	b-neutrofiilitb-diffiosatutkimus	e9/l	e9/l	FALSE	Source	6	6
-1	tartuntatautilainmukainensopivuusalle1vkanssasoteyks.(tar2)			FALSE	Source	10	10
-1	s-borabm	au/ml	au/ml	FALSE	Source	7	6
3022217	p-inr		inr	FALSE	QCOut	12	11
-1	koll/adr			TRUE	Extracted	7	6
-1	koll/adp			TRUE	Extracted	7	6
-1	pt-glom.filt.arviointi	ml/min/173m2	ml/min/173m2	FALSE	Source	9	9
-1	u-proteiininjakreatiniininsuhde	mg/mmol	mg/mmol	FALSE	Source	22	11
-1	bas			FALSE	Source	7	6
3002030	ly			FALSE	Source	7	6
3019800	p-tnt-hoi	ng/l	ng/l	FALSE	Source	20	11
3034459	pf-ly+mono			FALSE	Source	7	6
-1	s-timoteinsiitepöly,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	7	7
-1	s-pujonsiitepöly,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	8	8
-1	s-hevosenhilse,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	8	8
-1	s-kissanhilse,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	7	7
-1	s-koiranhilse,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	6	6
-1	s-kotipölypunkki(d.pteronyssinus),igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	8	8
-1	s-cladosporiumherbarum,igevasta-aineet(ko)	u/ml	u/ml	FALSE	Source	8	8
-1	s-homesieniryhmä(mx1),igevasta-aineet	u/ml	u/ml	FALSE	Source	9	9
-1	p-prostataspesifinenantigeeni,vapaa:totaali-suhde	%	%	FALSE	Source	19	15
-1	s-koivunsiitepöly	u/ml	u/ml	FALSE	Source	7	7
-1	avocado	u/ml	u/ml	FALSE	Source	11	11
-1	b-trom-s			TRUE	Extracted	9	7
-1	lähetefysioterapeuttiseenkonsultaatioon			FALSE	Source	7	6
-1	sinkki,seerumista	umol/l	umol/l	FALSE	Source	8	8
-1	s-kaurjae			TRUE	Extracted	6	6
-1	s-pölyt,igevasta-aineet	u/ml	u/ml	FALSE	Source	11	11
-1	plasmanlaktaattidehydrogenaasi	u/l	u/l	FALSE	Source	9	9
-1	b-pvk	form	form	FALSE	Source	6	6
-1	u-ketoniaineetstix			TRUE	Extracted	14	14
-1	s-crp	mg/ml	mg/ml	FALSE	Source	7	7
3013115	eosinofiilit			TRUE	Extracted	10	10
-1	gluk-vt			TRUE	Extracted	7	7
-1	munaseos	u/ml	u/ml	FALSE	Source	6	6
-1	b-cd34			TRUE	Extracted	19	17
3005785	b-cardiac,ckmb	ng/ml	ng/ml	FALSE	Source	14	6
-1	du-ca(laskennallinen)	mmol/l	mmol/l	FALSE	Source	7	7
-1	-afer-granulosyytit	%	%	FALSE	Source	14	13
-1	-afer-mononukleaarisetsolut	%	%	FALSE	Source	14	13
-1	oma,pvk+t	e9/l	e9/l	FALSE	Source	8	7
-1	gluk-r-0			FALSE	Source	6	6
-1	gluk-r-2			FALSE	Source	6	6
-1	s-pölyss	u/ml	u/ml	FALSE	Source	7	7
-1	oma-trop-2			TRUE	Extracted	15	13
-1	s-emaaba	titre	titre	FALSE	Source	8	6
-1	li-muutsol	%	%	FALSE	Source	6	6
3009214	s-lh			FALSE	Source	7	7
-1	u-kalsium,virtsasta	mmol/l	mmol/l	FALSE	Source	11	10
-1	u-baktalv			FALSE	Source	13	9
-1	b-etoh	umol/l	umol/l	FALSE	Source	18	9
-1	p-glukoosirasitus,60minnäyte			TRUE	Extracted	6	6
-1	u-albumiinifraktionosuus,elektroforeesi	%	%	FALSE	Source	8	8
-1	u-globuliiniifraktionosuus,elektroforeesi	%	%	FALSE	Source	8	8
