group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path	has_component	has_property	has_time_aspect	has_system	has_scale_type	has_method	is_panel
111	s-cv19ab	au/ml	36	100		S -COVID-19 -koronavirustauti, vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 antibody	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
111	s-cv19ab		3692	100		S -COVID-19 -koronavirustauti, vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
111	s-cv19aba		270	100		S -COVID-19 -koronavirustauti, IgA-vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 IgA antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
111	s-cv19abg		1259	100		S -COVID-19 -koronavirustauti, IgG-vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 IgG antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
111	s-cv19abm		101	100		S -COVID-19 -koronavirustauti, IgM- vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 IgM antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
111	s-cv19abp		153	100			Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
111	s-cv19sab	au/ml	149	0	[1.48, 3.94, 139.34, 691.66, 1561.95, 3317.2, 5543.63, 12999.61, 20746]	S -COVID-19-koronavirustauti, piikkiproteiini, vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 spike protein antibody	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
111	s-cv19sab	u/ml	15	0		S -COVID-19-koronavirustauti, piikkiproteiini, vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 spike protein antibody	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
111	s-cv19sab		106	100		S -COVID-19-koronavirustauti, piikkiproteiini, vasta-aineet	Serum		2.1.2.2.2.1.2.2.1.1.2.2.1	SARS-CoV-2 spike protein antibody	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
121	-ctr-d		115	100				DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Identity	Point in time (spot)		Nar	Molecular genetics	FALSE
121	-fishhyb	form	48	100					2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)		Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	-fishhyb		174	100					2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)		Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	b-apoe-d		146	100		B -Apolipoproteiini E, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Apolipoprotein E gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-aso2-qd		102	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2			Point in time (spot)	Blood	Nar		FALSE
121	b-atrytyd	form	7	100		B -Alfa-1-antitrypsiinin genotyypitys, DNA-tutkimus	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Alpha-1-antitrypsin gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-atrytyd		283	100		B -Alfa-1-antitrypsiinin genotyypitys, DNA-tutkimus	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Alpha-1-antitrypsin gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-auria10		1807	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-bcr-qr	form	159	100		B -BCR-ABL1 -geenien fuusio-RNA: t(9:22), (kvant)	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BCR-ABL1 gene fusion transcript	Number Ratio	Point in time (spot)	Blood	Qn	Nucleic acid amplification with probe detection	FALSE
121	b-bcr-qr		1562	100		B -BCR-ABL1 -geenien fuusio-RNA: t(9:22), (kvant)	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BCR-ABL1 gene fusion transcript	Number Ratio	Point in time (spot)	Blood	Qn	Nucleic acid amplification with probe detection	FALSE
121	b-blapcr		138	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Threshold	Point in time (spot)	Blood	Ord	Polymerase chain reaction (PCR)	FALSE
121	b-bo3-d		963	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-brcay-d		519	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BRCA1 and BRCA2 genes	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-brovcore		356	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-calr-d		421	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Calreticulin gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-cmlpcr		553	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BCR-ABL1 gene fusion transcript	Presence or Threshold	Point in time (spot)	Blood	Ord	Polymerase chain reaction (PCR)	FALSE
121	b-crco		3627	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-crcoti		1359	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-dm2alld	form	19	100		B -Dystrofia myotonica tyyppi 2 (DM2), ZNF9-geenin toistojakson alleelikokojen DNA-tutkimus	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	ZNF9 gene	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-dm2alld		149	100		B -Dystrofia myotonica tyyppi 2 (DM2), ZNF9-geenin toistojakson alleelikokojen DNA-tutkimus	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	ZNF9 gene	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-dpyd-d	form	211	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	DPYD gene	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-dpyd-d		3111	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	DPYD gene	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-dpydl-d		101	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	DPYD gene	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-exkon-d		147	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-extri-d		136	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-farma-d		594	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-farml-d		190	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-fii-d	form	138	100		B -Protrombiinigeeni, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Coagulation factor II gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-fii-d		7712	100		B -Protrombiinigeeni, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Coagulation factor II gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-finngen		736	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-fishhem		130	100		B -Hematologinen fluoresenssi in situ hybridisaatio, veri	Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Blood	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	b-frax-d	form	5	100		B -Fragiili-X,-FMR1-geenin DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	FMR1 gene	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-frax-d		347	100		B -Fragiili-X,-FMR1-geenin DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	FMR1 gene	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-fuus-mr	form	26	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Presence or Threshold	Point in time (spot)	Blood	Ord	Molecular genetics	FALSE
121	b-fuus-mr		177	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Presence or Threshold	Point in time (spot)	Blood	Ord	Molecular genetics	FALSE
121	b-fv-d	form	139	100		B -Hyytymistekijä V geeni, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Coagulation factor V gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-fv-d		8156	100		B -Hyytymistekijä V geeni, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Coagulation factor V gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-fvfii-d	form	52	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-fvfii-d		765	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-hfe-d		730	100		B -Periytyvään hemokromatoosiin liittyvien HFE-geenin valtamutaatioiden tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	HFE gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-hnpcy-d		175	100		B -Periytyvä ei-polypoottinen paksusuolisyöpä (HNPCC), MLH1-, MSH2- tai MSH6-geenin yksittäisen mutaation DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	HNPCC associated genes	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-jak2-d	form	139	100		B -JAK2-geenin mutaatio, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	JAK2 gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-jak2-d		5494	100		B -JAK2-geenin mutaatio, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	JAK2 gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-kim-d		197	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chimerism	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-kim-fd		1367	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chimerism	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-kml-qr		1809	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BCR-ABL1 gene fusion transcript	Number Ratio	Point in time (spot)	Blood	Qn	Nucleic acid amplification with probe detection	FALSE
121	b-lakt-d	form	18	77.78		B -Laktoosi-intoleranssi, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	LCT gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-lakt-d		27791	100		B -Laktoosi-intoleranssi, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	LCT gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-ldlre-4	form	53	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	LDLR gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-ldlre-4		135	100			Blood		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	LDLR gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-ldlre-d		1121	100		B -LDL-reseptorigeenin mutaatio, DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	LDLR gene	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-ngs-d		277	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-nphs1-d		272	100		B -Kongenitaali nefroosi (CNF), kahden NPHS1-geenin valtamutaation DNA-tutkimus	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	NPHS1 gene	Presence or Identity	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-pgx-d		2778	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-sekvy-d	form	59	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-sekvy-d		1268	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-tp53-d		211	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	TP53 gene	Presence or Identity	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-tpmt-d	form	30	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	TPMT gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-tpmt-d		615	100			Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	TPMT gene	Genotype	Point in time (spot)	Blood	Nom	Molecular genetics	FALSE
121	b-varfa-d		643	100		B -Varfariinin yksilölliseen annostukseen liittyvät VKORC1- ja CYP2C9-geenivariaatiot, DNA-tutkimus verestä	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	b-ykrom-d	form	7	100		B -Y-kromosomin poikkeavuuksia	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Y chromosome	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	b-ykrom-d		142	100		B -Y-kromosomin poikkeavuuksia	Blood	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Y chromosome	Finding	Point in time (spot)	Blood	Nar	Molecular genetics	FALSE
121	bl-bal		919	100		Bl-Bronkoalveolaarinen lavaationäyte sairaalakohtainen ryhmätutkimus, jonka sisältö vaihtelee	Bronchoalveolar lavage		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	bl-bal-1		3636	100		Bl-Bronkoalveolaarinen huuhtelunäyte, solututkimus	Bronchoalveolar lavage		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	bl-balfc		397	100			Bronchoalveolar lavage		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	bm-aso-qd		224	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2			Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-aso2-qd	form	6	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2			Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-aso2-qd		511	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2			Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-aspir		1994	98.65			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Bone marrow specimen	Finding	Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-bcr-qr		152	100		Bm-BCR-ABL1 -geenien fuusio-RNA: t(9:22), (kvant)	Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	BCR-ABL1 gene fusion transcript	Number Ratio	Point in time (spot)	Bone marrow	Qn	Nucleic acid amplification with probe detection	FALSE
121	bm-blapcr		753	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2		Presence or Threshold	Point in time (spot)	Bone marrow	Ord	Polymerase chain reaction (PCR)	FALSE
121	bm-bpvalm		145	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2			Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-fish	form	48	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fish		943	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fish-mm		127	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fish2	form	29	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fish2		81	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fishhem	form	7	100		Bm-Hematologinen fluoresenssi in situ hybridisaatio, luuydin	Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fishhem		414	100		Bm-Hematologinen fluoresenssi in situ hybridisaatio, luuydin	Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fishmm	form	28	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fishmm		147	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-fishvar		141	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Chromosome	Finding	Point in time (spot)	Bone marrow	Nar	Fluorescence in situ hybridization (FISH)	FALSE
121	bm-flt3-d	form	9	100			Bone marrow	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	FLT3 gene	Finding	Point in time (spot)	Bone marrow	Nar	Molecular genetics	FALSE
121	bm-flt3-d		138	100			Bone marrow	DNA test	2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	FLT3 gene	Finding	Point in time (spot)	Bone marrow	Nar	Molecular genetics	FALSE
121	bm-fuus-mr	form	14	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Presence or Threshold	Point in time (spot)	Bone marrow	Ord	Molecular genetics	FALSE
121	bm-fuus-mr		268	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Presence or Threshold	Point in time (spot)	Bone marrow	Ord	Molecular genetics	FALSE
121	bm-fuus-qr	form	21	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Number Ratio	Point in time (spot)	Bone marrow	Qn	Molecular genetics	FALSE
121	bm-fuus-qr		81	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Fusion gene	Number Ratio	Point in time (spot)	Bone marrow	Qn	Molecular genetics	FALSE
121	bm-mgg		314	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Bone marrow specimen	Finding	Point in time (spot)	Bone marrow	Nar	May-Grunwald Giemsa stain	FALSE
121	bm-mggfe	form	660	100		Bm-Luuydintutkimus, MGG- ja rautavärjäys	Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	bm-mggfe		11527	100		Bm-Luuydintutkimus, MGG- ja rautavärjäys	Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2							TRUE
121	bm-mm-ift		651	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Plasma cells	Finding	Point in time (spot)	Bone marrow	Nar	Immunofluorescence (IF)	FALSE
121	bm-mmpcr		128	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	IgH gene rearrangement	Presence or Threshold	Point in time (spot)	Bone marrow	Ord	Polymerase chain reaction (PCR)	FALSE
121	bm-morflkl		278	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Bone marrow specimen	Finding	Point in time (spot)	Bone marrow	Nar		FALSE
121	bm-mrd-all		416	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Minimal residual disease	Presence or Threshold	Point in time (spot)	Bone marrow	Ord		FALSE
121	bm-mrd-vs		666	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Minimal residual disease	Presence or Threshold	Point in time (spot)	Bone marrow	Ord		FALSE
121	bm-mrdmut		198	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	Minimal residual disease	Presence or Threshold	Point in time (spot)	Bone marrow	Ord		FALSE
121	bm-npm1-qd	form	23	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	NPM1 gene mutation	Number Ratio	Point in time (spot)	Bone marrow	Qn	Molecular genetics	FALSE
121	bm-npm1-qd		182	100			Bone marrow		2.1.2.2.2.1.2.2.1.2.2.2.1.1.2	NPM1 gene mutation	Number Ratio	Point in time (spot)	Bone marrow	Qn	Molecular genetics	FALSE
126	-gluk-tbr	%	118	0	[0, 0, 1, 1, 1, 2, 2.43, 4.38, 6.6]				2.1.2.2.2.2.1.1		Mass Fraction	Point in time (spot)		Qn		FALSE
126	-gluk-tir	%	120	0	[25.5, 36.83, 44.57, 51.33, 60.25, 66, 72.25, 76.73, 81.25]				2.1.2.2.2.2.1.1		Mass Fraction	Point in time (spot)		Qn		FALSE
126	gluk-vieri		309	0	[5.09, 5.42, 5.78, 6.17, 6.7, 7.14, 8, 9.04, 11.23]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)	Blood capillary	Qn	Test strip	FALSE
126	gluk0	mmol/l	143	0	[4.61, 4.8, 4.96, 5.03, 5.21, 5.48, 5.8, 6.24, 6.7]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk0		10	20					2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk0min		368	0	[4.92, 5.32, 5.58, 5.75, 5.88, 6, 6.19, 6.58, 7.05]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk120min		349	0	[4.3, 5.17, 5.91, 6.49, 7.07, 7.6, 8.72, 10.59, 13.35]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk1h	mmol/l	282	0	[5.36, 6.29, 6.9, 7.39, 7.93, 8.69, 9.15, 9.75, 11.47]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk2h	mmol/l	280	0	[4.55, 5.28, 5.68, 6.16, 6.59, 6.99, 7.54, 8.2, 9.44]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk2h		6	100					2.1.2.2.2.2.1.1	Glucose	Finding	Point in time (spot)		Nar		FALSE
126	gluk30min		362	0	[7.03, 7.79, 8.42, 8.84, 9.36, 9.74, 10.39, 11.2, 12.52]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	gluk60min		359	0	[5.8, 6.9, 7.62, 8.52, 9.3, 10.21, 11.28, 12.5, 14.53]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukbel-vp	mmol/l	664	0	[4.52, 4.88, 5.29, 5.73, 5.99, 6.35, 6.81, 10.3, 12.64]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukbel-vp		209	100					2.1.2.2.2.2.1.1	Glucose	Finding	Point in time (spot)		Nar		FALSE
126	glukoosi120min	mmol/l	119	0	[4.6, 5.12, 5.49, 5.84, 6.6, 7.25, 8.25, 9.68, 12.44]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr-0	mmol/l	144	0	[4.8, 5.18, 5.45, 5.64, 5.93, 6.16, 6.41, 6.64, 7.16]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr-1h	mmol/l	125	0	[6.69, 7.13, 7.9, 8.73, 9.2, 10.36, 11.37, 12.79, 14.55]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr-2h	mmol/l	144	0	[5.34, 5.79, 6.28, 6.91, 7.51, 8.15, 8.91, 10.16, 11.81]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr0	mmol/l	204	0	[4.5, 4.79, 4.89, 5.08, 5.2, 5.47, 5.8, 6.29, 6.89]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr0-n	mmol/l	618	0	[4.67, 4.86, 5.09, 5.3, 5.57, 5.83, 6.03, 6.29, 6.69]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr1h	mmol/l	381	0	[5.67, 6.21, 6.84, 7.42, 7.86, 8.3, 8.82, 9.42, 10.36]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukr1valm		333	100					2.1.2.2.2.2.1.1		Finding		^Patient	Nar		FALSE
126	glukr2h	mmol/l	780	0	[4.8, 5.34, 5.8, 6.21, 6.59, 7.03, 7.53, 8.19, 9.83]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukras-0	mmol/l	97	0	[4.6, 4.78, 5, 5.1, 5.2, 5.43, 5.65, 5.9, 6.3]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukras-0		30	3.33					2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukras120	mmol/l	153	0	[5.1, 5.47, 5.77, 6.11, 6.54, 6.97, 7.58, 8.12, 9.26]				2.1.2.2.2.2.1.1	Glucose	Substance Concentration	Point in time (spot)		Qn		FALSE
126	glukrvalm		2563	100					2.1.2.2.2.2.1.1		Finding		^Patient	Nar		FALSE
